,frame_number,track_id,car_bbox,lp_bbox,lp_text,lp_conf
629,571,17,"(1142, 0, 1279, 142)","(1207, 100, 1253, 117)",WKT,0.0
630,571,15,"(823, 60, 1040, 240)","(896, 191, 943, 209)",396L,0.0
631,572,1,"(249, 232, 525, 477)","(323, 413, 381, 442)",8254S,0.6788038568666882
632,572,17,"(1140, 0, 1279, 144)","(1205, 104, 1252, 121)",WKT,0.0
633,572,15,"(819, 63, 1038, 247)","(892, 196, 940, 215)",396L,0.0
634,573,1,"(250, 232, 525, 477)","(325, 413, 382, 440)",8254S,0.0
635,573,17,"(1140, 0, 1279, 147)","(1205, 106, 1249, 124)",WKT,0.0
636,573,15,"(816, 67, 1037, 252)","(888, 201, 937, 220)",396L,0.660331385641691
637,574,15,"(813, 71, 1035, 258)","(886, 206, 934, 225)",396L,0.0
638,574,17,"(1138, 0, 1279, 151)","(1204, 110, 1249, 127)",WKT,0.0
639,574,1,"(250, 232, 525, 477)","(325, 413, 382, 440)",8254S,0.0
640,575,15,"(808, 75, 1033, 261)","(883, 212, 931, 231)",396L,0.0
641,575,17,"(1136, 0, 1279, 155)","(1201, 113, 1248, 131)",WKT,0.0
642,575,1,"(249, 233, 525, 477)","(323, 413, 377, 441)",8254S,0.0
643,576,15,"(804, 79, 1032, 264)","(879, 216, 928, 236)",396L,0.0
644,576,1,"(249, 233, 525, 477)","(323, 413, 378, 441)",8254S,0.0
645,576,17,"(1133, 0, 1279, 158)","(1199, 117, 1246, 134)",WKT,0.0
646,577,15,"(797, 84, 1032, 270)","(876, 222, 924, 241)",396L,0.0
647,577,1,"(249, 233, 525, 477)","(323, 413, 377, 441)",8254S,0.0
648,577,17,"(1130, 0, 1279, 162)","(1198, 120, 1244, 138)",WKT,0.0
649,578,17,"(1129, 1, 1279, 165)","(1197, 123, 1243, 142)",WKT,0.0
650,578,15,"(796, 88, 1032, 278)","(874, 228, 922, 247)",396L,0.0
651,579,1,"(249, 233, 525, 477)","(323, 413, 377, 440)",8254S,0.0
652,579,15,"(791, 92, 1033, 286)","(867, 233, 918, 252)",396L,0.5122712507779227
653,579,17,"(1127, 3, 1279, 170)","(1194, 127, 1241, 146)",WKT,0.0
654,580,15,"(788, 95, 1030, 290)","(865, 240, 914, 259)",396L,0.0
655,580,17,"(1125, 6, 1279, 174)","(1193, 132, 1239, 150)",WKT,0.0
656,581,15,"(784, 100, 1024, 298)","(863, 246, 911, 264)",396L,0.0
657,581,17,"(1123, 9, 1279, 178)","(1191, 135, 1238, 157)",WKT,0.0
658,582,17,"(1122, 12, 1279, 182)","(1188, 141, 1236, 160)",WKT,0.0
659,582,15,"(768, 105, 1020, 305)","(857, 252, 907, 271)",396L,0.7969205213095677
660,583,17,"(1119, 14, 1279, 188)","(1187, 145, 1235, 164)",WKT,0.0
661,583,15,"(765, 109, 1016, 311)","(855, 257, 903, 277)",396L,0.0
662,584,1,"(249, 232, 526, 477)","(324, 413, 378, 438)",8254S,0.0
663,584,17,"(1117, 18, 1279, 192)","(1186, 149, 1233, 168)",WKT,0.0
664,584,15,"(764, 113, 1011, 319)","(848, 265, 899, 283)",396L,0.0
665,585,1,"(249, 232, 526, 477)","(328, 413, 381, 439)",JA 8254S,0.7020107919486767
666,585,15,"(761, 119, 1008, 325)","(844, 271, 895, 290)",396L,0.0
667,585,17,"(1114, 22, 1279, 198)","(1184, 153, 1231, 171)",WKT,0.0
668,586,1,"(249, 232, 526, 477)","(326, 413, 380, 439)",JA 8254S,0.0
669,586,17,"(1111, 24, 1279, 200)","(1181, 158, 1230, 177)",WKT,0.0
670,587,1,"(249, 232, 525, 477)","(326, 413, 382, 439)",JA 8254S,0.5952174026176272
671,587,15,"(754, 129, 1004, 337)","(837, 283, 888, 303)",396L,0.0
672,587,17,"(1109, 29, 1279, 207)","(1180, 162, 1228, 181)",WKT,0.0
673,588,1,"(249, 232, 525, 477)","(328, 413, 379, 438)",JA 8254S,0.0
674,588,15,"(750, 133, 1000, 344)","(830, 288, 883, 311)",396L,0.0
675,588,17,"(1108, 32, 1279, 213)","(1177, 167, 1226, 185)",WKT,0.0
676,589,15,"(748, 139, 997, 351)","(825, 294, 879, 318)",396L,0.0
677,589,1,"(249, 232, 525, 477)","(326, 413, 379, 438)",JA 8254S,0.0
678,589,17,"(1105, 36, 1279, 213)","(1176, 172, 1225, 191)",WKT,0.0
679,590,1,"(249, 232, 526, 477)","(328, 413, 378, 438)",JA 8254S,0.0
680,590,15,"(744, 146, 993, 362)","(820, 300, 873, 320)",396L,0.5389797987010086
681,590,17,"(1103, 40, 1279, 211)","(1173, 177, 1224, 196)",WKT,0.0
682,591,1,"(249, 232, 526, 477)","(326, 413, 378, 439)",JA 8254S,0.0
683,591,15,"(738, 149, 992, 360)","(814, 306, 869, 327)",396L,0.0
684,591,17,"(1100, 44, 1279, 226)","(1172, 183, 1222, 202)",WKT,0.0
685,592,15,"(731, 149, 989, 363)","(809, 313, 864, 333)",396L,0.6509955322389454
686,592,1,"(249, 232, 526, 477)","(327, 413, 378, 438)",JA 8254S,0.8084127392683436
687,592,17,"(1096, 46, 1279, 231)","(1170, 189, 1221, 207)",WKT,0.5101523482612147
688,593,1,"(249, 232, 526, 477)","(326, 413, 380, 439)",JA 8254S,0.0
689,593,17,"(1094, 50, 1279, 238)","(1168, 194, 1219, 213)",WKT,0.0
690,593,15,"(725, 149, 987, 376)","(805, 320, 859, 340)",396L,0.6771209894019936
691,594,1,"(249, 232, 526, 477)","(326, 413, 379, 439)",JA 8254S,0.0
692,594,15,"(720, 161, 983, 384)","(799, 326, 854, 348)",396L,0.0
693,594,17,"(1091, 55, 1279, 241)","(1166, 199, 1217, 218)",WKT,0.0
694,595,17,"(1090, 61, 1279, 245)","(1164, 204, 1217, 224)",WKT,0.0
695,595,15,"(713, 169, 977, 391)","(794, 333, 848, 353)",396L,0.0
696,596,1,"(249, 232, 526, 477)","(324, 413, 376, 439)",JA 8254S,0.0
697,596,15,"(707, 178, 978, 395)","(789, 340, 843, 363)",396L,0.0
698,596,17,"(1088, 66, 1279, 254)","(1162, 208, 1214, 229)",WKT,0.0
699,597,1,"(249, 232, 525, 477)","(324, 413, 374, 438)",JA 8254S,0.6056471057591364
700,597,17,"(1088, 68, 1279, 261)","(1159, 215, 1212, 235)",WKT,0.605859958520741
701,597,15,"(700, 183, 974, 405)","(781, 348, 837, 370)",396L,0.0
702,598,1,"(249, 232, 526, 477)","(331, 413, 378, 439)",JA 8254S,0.5046569571353495
703,598,17,"(1084, 74, 1280, 264)","(1157, 219, 1210, 239)",WKT,0.706067765757501
704,598,15,"(694, 187, 972, 414)","(775, 356, 831, 378)",396L,0.5654756191697926
705,599,17,"(1082, 78, 1280, 270)","(1155, 224, 1209, 245)",WKT,0.0
706,599,1,"(249, 232, 525, 477)","(325, 413, 374, 437)",JA 8254S,0.5955965563454585
707,599,15,"(687, 193, 963, 422)","(768, 365, 826, 387)",396L,0.0
708,600,17,"(1079, 82, 1280, 276)","(1153, 229, 1207, 251)",WKT,0.0
709,600,1,"(249, 232, 525, 477)","(334, 413, 376, 437)",8254S,0.7781885872564038
710,600,15,"(681, 202, 961, 431)","(762, 372, 820, 395)",396L,0.8082821897494452
711,601,1,"(249, 232, 525, 477)","(335, 413, 376, 437)",8254S,0.5090926572269708
712,601,17,"(1077, 87, 1280, 282)","(1151, 234, 1205, 255)",WKT,0.0
713,601,15,"(671, 206, 954, 440)","(755, 381, 814, 404)",396L,0.0
714,602,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.0
715,602,17,"(1069, 92, 1279, 292)","(1149, 242, 1203, 262)",WKT,0.7830495174191225
716,602,15,"(649, 213, 951, 449)","(749, 390, 808, 414)",396L,0.0
717,603,17,"(1062, 96, 1279, 297)","(1146, 249, 1201, 269)",WKT,0.7778589883371892
718,603,1,"(249, 232, 525, 478)","(329, 413, 381, 440)",8254S,0.8814991654126241
719,603,15,"(644, 217, 946, 457)","(743, 397, 801, 421)",396L,0.0
720,604,1,"(249, 232, 525, 478)","(328, 413, 382, 440)",8254S,0.0
721,604,17,"(1059, 101, 1279, 304)","(1144, 255, 1199, 276)",WKT,0.997134154010126
722,604,15,"(643, 224, 943, 470)","(733, 407, 795, 429)",396L,0.8738571155077594
723,605,1,"(249, 232, 526, 478)","(325, 413, 382, 441)",8254S,0.6092374166116888
724,605,17,"(1058, 106, 1279, 310)","(1141, 260, 1196, 282)",WKT,0.0
725,605,15,"(639, 231, 938, 479)","(727, 415, 788, 441)",396L,0.0
726,606,17,"(1057, 110, 1279, 317)","(1140, 268, 1194, 288)",WKT,0.0
727,606,15,"(633, 239, 933, 488)","(723, 424, 781, 449)",3k961,0.523572729979406
728,606,1,"(249, 232, 526, 478)","(326, 413, 381, 440)",8254S,0.0
729,607,1,"(249, 232, 526, 477)","(328, 413, 380, 439)",8254S,0.6964894693846074
730,607,17,"(1055, 116, 1278, 324)","(1136, 275, 1192, 296)",WKT,0.0
731,607,15,"(627, 245, 932, 496)","(713, 433, 774, 458)",3k961,0.8168455167990807
732,608,15,"(617, 252, 930, 505)","(705, 443, 766, 468)",3k961,0.0
733,608,1,"(249, 232, 525, 477)","(330, 413, 379, 438)",8254S,0.0
734,608,17,"(1053, 122, 1278, 329)","(1133, 283, 1189, 302)",WKT,0.0
735,609,17,"(1052, 127, 1278, 334)","(1131, 289, 1187, 309)",WKT,0.8615511411460526
736,609,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.970721775555986
737,609,15,"(607, 258, 930, 514)","(698, 452, 759, 479)",3k961,0.6140321428587021
738,610,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.7895119411954551
739,610,15,"(600, 268, 926, 523)","(690, 461, 751, 487)",3k961,0.0
740,610,17,"(1049, 132, 1278, 340)","(1128, 294, 1185, 316)",WKT,0.6883402378397295
741,611,15,"(590, 273, 919, 533)","(678, 472, 743, 498)",3k961,0.0
742,611,17,"(1047, 138, 1277, 350)","(1126, 301, 1184, 323)",WKT,0.0
743,612,17,"(1043, 144, 1275, 359)","(1123, 309, 1181, 330)",96836,0.9150978682972982
744,612,15,"(582, 283, 906, 545)","(668, 483, 735, 507)",3k961,0.0
745,613,1,"(249, 233, 525, 478)","(326, 413, 382, 441)",8254S,0.7815933184779167
746,613,15,"(573, 290, 897, 556)","(660, 493, 727, 518)",3k961,0.0
747,613,17,"(1039, 145, 1273, 366)","(1121, 316, 1179, 337)",96836,0.9264351148633496
748,614,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.803596549584289
749,614,15,"(563, 297, 892, 567)","(652, 503, 719, 528)",3k961,0.0
750,614,17,"(1036, 149, 1273, 375)","(1118, 322, 1177, 344)",96836,0.8456886173014269
751,615,15,"(553, 305, 885, 577)","(643, 514, 710, 543)",3k961,0.0
752,615,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.0
753,615,17,"(1033, 157, 1272, 382)","(1114, 329, 1175, 351)",96836,0.8753891910223119
754,616,15,"(543, 314, 880, 587)","(633, 525, 701, 552)",3k961,0.6333074427289086
755,616,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.0
756,616,17,"(1028, 168, 1270, 391)","(1112, 338, 1172, 360)",96836,0.9939833582004772
757,617,15,"(533, 321, 875, 600)","(623, 537, 692, 565)",3k961,0.0
758,617,1,"(249, 232, 525, 478)","(328, 413, 381, 440)",8254S,0.0
759,617,17,"(1025, 173, 1271, 398)","(1109, 346, 1170, 368)",96836,0.9550406520045835
760,618,15,"(518, 331, 868, 613)","(614, 549, 682, 576)",3k961,0.0
761,618,17,"(1022, 180, 1270, 406)","(1106, 354, 1166, 377)",96886,0.990651737703183
762,619,15,"(511, 334, 867, 624)","(601, 559, 673, 586)",3k961,0.0
763,619,17,"(1020, 185, 1271, 414)","(1103, 363, 1164, 386)",96886,0.7932974008514879
764,620,15,"(499, 343, 868, 639)","(589, 573, 662, 599)",3k961,0.0
765,620,17,"(1013, 192, 1270, 424)","(1100, 372, 1162, 395)",96886,0.5887252697088721
766,621,15,"(488, 358, 868, 650)","(578, 584, 653, 614)",3k961,0.5599576452486736
767,621,17,"(1010, 200, 1268, 432)","(1096, 382, 1160, 404)",96886,0.0
768,622,17,"(1005, 205, 1265, 442)","(1093, 390, 1155, 413)",96886,0.5092923890030725
769,622,15,"(477, 365, 851, 669)","(567, 597, 642, 625)",3k961,0.0
770,623,17,"(999, 213, 1266, 455)","(1090, 399, 1153, 424)",96886,0.9142002975557634
771,623,15,"(465, 377, 833, 690)","(555, 611, 631, 640)",3k961,0.0
772,624,17,"(980, 220, 1264, 463)","(1087, 409, 1151, 433)",96886,0.0
773,624,15,"(451, 386, 823, 692)","(543, 624, 620, 654)",JA 3k961,0.65239287108908
774,624,1,"(248, 232, 524, 474)","(325, 412, 383, 445)",8254S,0.5540470056612357
775,625,15,"(441, 394, 817, 700)","(531, 638, 609, 667)",JA 3k961,0.0
776,625,17,"(968, 226, 1262, 471)","(1083, 419, 1148, 443)",96886,0.5687066426828955
777,625,1,"(248, 232, 525, 474)","(329, 412, 384, 441)",8254S,0.0
778,626,15,"(424, 403, 809, 715)","(520, 651, 597, 680)",JA 3k961,0.0
779,626,1,"(249, 232, 526, 478)","(330, 413, 382, 440)",8254S,0.5564330338496539
780,626,17,"(973, 234, 1260, 483)","(1080, 429, 1145, 454)",96886,0.0
781,627,15,"(414, 419, 800, 715)","(506, 665, 585, 701)",JA 3k961,0.0
782,627,17,"(972, 244, 1259, 494)","(1076, 440, 1142, 464)",96886,0.5968971279282507
783,627,1,"(248, 232, 524, 475)","(324, 407, 386, 447)",82545,0.6139262865585897
784,628,17,"(976, 252, 1256, 503)","(1073, 450, 1139, 475)",96886,0.0
785,628,1,"(248, 231, 524, 475)","(324, 410, 387, 447)",82545,0.6717033811309574
786,629,17,"(972, 260, 1255, 517)","(1069, 460, 1136, 486)",96886,0.0
787,630,17,"(968, 268, 1255, 527)","(1066, 471, 1133, 497)",96886,0.0
788,631,17,"(964, 276, 1253, 536)","(1063, 484, 1131, 510)",96886,0.0
789,631,1,"(248, 231, 524, 475)","(327, 413, 384, 446)",82545,0.7776648543971806
790,632,17,"(960, 286, 1251, 551)","(1059, 496, 1127, 521)",96886,0.6961629977074901
791,633,17,"(955, 296, 1250, 562)","(1055, 507, 1125, 532)",96886,0.0
792,634,17,"(951, 303, 1249, 575)","(1051, 520, 1122, 547)",96886,0.0
793,635,17,"(946, 313, 1246, 587)","(1047, 532, 1118, 559)",96886,0.0
794,635,18,,,76190,0.5313694516127397
795,636,17,"(942, 321, 1245, 600)","(1043, 544, 1116, 572)",96886,0.0
796,637,17,"(936, 329, 1243, 618)","(1039, 559, 1112, 586)",96886,0.6302085714396892
797,638,17,"(929, 334, 1242, 632)","(1034, 573, 1109, 600)",96886,0.7093630872058743
798,639,17,"(925, 333, 1241, 650)","(1030, 586, 1105, 615)",96886,0.0
799,640,17,"(920, 346, 1238, 673)","(1026, 601, 1101, 629)",96886,0.7250095022384083
800,641,17,"(915, 350, 1235, 685)","(1021, 619, 1096, 648)",96886,0.8162903118049746
801,652,1,"(249, 232, 526, 476)","(328, 412, 380, 438)",82545,0.6541830943053484
802,668,1,"(249, 232, 526, 477)","(329, 413, 378, 439)",82545,0.0
803,669,1,"(249, 232, 526, 477)","(329, 413, 377, 439)",8254S,0.7156995187209844
804,670,1,"(249, 232, 526, 477)","(329, 413, 377, 439)",8254S,0.0
805,671,1,"(249, 232, 525, 477)","(332, 413, 378, 438)",8254S,0.5530897151897476
806,671,18,,,76190,0.832383376067765
807,673,1,"(249, 232, 525, 477)","(330, 413, 378, 438)",8254S,0.0
808,674,1,"(249, 232, 525, 477)","(330, 413, 378, 438)",8254S,0.0
809,682,1,"(250, 232, 526, 477)","(335, 413, 378, 437)",8254S,0.0
810,683,1,"(249, 232, 526, 477)","(327, 413, 377, 439)",8254S,0.0
811,684,1,"(249, 232, 526, 477)","(327, 413, 377, 439)",8254S,0.0
812,685,1,"(249, 232, 526, 477)","(327, 413, 377, 439)",8254S,0.0
813,686,1,"(249, 232, 526, 477)","(326, 413, 377, 439)",8254S,0.0
814,687,1,"(249, 232, 526, 477)","(326, 413, 377, 439)",8254S,0.0
815,688,1,"(249, 232, 526, 477)","(326, 413, 377, 439)",8254S,0.0
816,689,1,"(249, 232, 526, 477)","(326, 413, 377, 439)",8254S,0.0
817,690,18,"(781, 148, 1026, 356)","(865, 299, 922, 319)",V6190,0.5825082013920982
818,690,1,"(249, 232, 526, 477)","(326, 412, 381, 438)",8254S,0.0
819,691,18,"(780, 151, 1021, 362)","(861, 305, 919, 325)",V6190,0.5983362445149752
820,691,1,"(249, 232, 526, 477)","(326, 412, 381, 438)",8254S,0.0
821,692,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",8254S,0.7164462524800658
822,692,18,"(773, 157, 1022, 365)","(858, 311, 916, 332)",V6190,0.8823541346645577
823,693,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",82545,0.7164462524800658
824,693,18,"(770, 168, 1017, 372)","(855, 318, 913, 339)",V6190,0.7873095074940308
825,694,18,"(766, 172, 1015, 382)","(851, 326, 910, 347)",V6190,0.9133474496158704
826,694,1,"(249, 232, 526, 477)","(326, 413, 380, 440)",82545,0.7275257175460511
827,695,18,"(763, 177, 1013, 389)","(847, 333, 906, 354)",V6190,0.7605508788173794
828,695,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",82545,0.7164462524800658
829,696,1,"(249, 232, 526, 477)","(326, 413, 380, 439)",82545,0.5256230914578798
830,696,18,"(759, 184, 1012, 395)","(843, 342, 903, 363)",V6190,0.0
831,697,1,"(249, 232, 526, 477)","(326, 413, 381, 439)",82545,0.6957124416160305
832,697,18,"(753, 188, 1011, 404)","(838, 350, 899, 372)",V6190,0.0
833,698,18,"(750, 197, 1009, 415)","(834, 358, 894, 380)",V6190,0.0
834,698,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",82545,0.6334151181978931
835,699,18,"(743, 204, 1008, 424)","(829, 367, 890, 389)",V6190,0.0
836,699,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",JA 8254S,0.6662771440269878
837,700,18,"(738, 211, 1004, 429)","(824, 375, 886, 398)",V6190,0.0
838,700,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",JA 8254S,0.6662771440269878
839,701,1,"(249, 232, 526, 477)","(326, 412, 382, 438)",JA 8254S,0.6949159546010405
840,701,18,"(731, 218, 1002, 438)","(819, 385, 882, 408)",V6190,0.0
841,702,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.6551591782456843
842,702,18,"(725, 223, 998, 452)","(813, 394, 877, 416)",V6190,0.0
843,703,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
844,703,18,"(720, 229, 995, 461)","(808, 404, 872, 426)",V6190,0.6667043164595223
845,704,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
846,704,18,"(714, 238, 992, 470)","(802, 413, 867, 436)",V6190,0.0
847,705,18,"(706, 246, 988, 482)","(795, 422, 862, 446)",V6190,0.5167842444639882
848,705,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
849,706,18,"(704, 253, 984, 493)","(790, 433, 856, 456)",V6190,0.5207428782728833
850,706,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
851,707,18,"(693, 260, 980, 502)","(784, 444, 850, 466)",V6190,0.7310544232414928
852,707,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
853,708,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
854,708,18,"(685, 269, 978, 515)","(777, 454, 843, 477)",V6190,0.7368909586697079
855,709,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
856,709,18,"(678, 278, 973, 525)","(770, 465, 838, 489)",V6190,0.0
857,710,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
858,710,18,"(670, 286, 969, 532)","(763, 476, 831, 499)",V6190,0.0
859,711,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
860,711,18,"(662, 297, 966, 547)","(755, 487, 824, 511)",V6190,0.0
861,712,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
862,712,18,"(646, 303, 961, 561)","(747, 497, 817, 523)",V6190,0.0
863,713,1,"(249, 232, 526, 477)","(325, 412, 380, 438)",JA 8254S,0.0
864,713,18,"(645, 313, 957, 571)","(740, 510, 810, 535)",V6190,0.0
865,714,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
866,714,18,"(638, 321, 951, 584)","(732, 521, 803, 546)",V6190,0.0
867,715,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
868,715,18,"(629, 329, 948, 594)","(723, 533, 795, 559)",V6190,0.0
869,716,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
870,716,18,"(621, 336, 942, 607)","(714, 546, 786, 572)",V6190,0.0
871,717,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
872,717,18,"(611, 348, 937, 623)","(705, 559, 778, 585)",V6190,0.0
873,718,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
874,718,18,"(600, 361, 932, 633)","(696, 573, 770, 599)",V6190,0.0
875,719,18,"(590, 370, 925, 648)","(686, 586, 761, 613)",V6190,0.0
876,719,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
877,720,18,"(579, 380, 919, 670)","(676, 600, 751, 627)",V6190,0.0
878,720,1,"(249, 232, 526, 477)","(325, 412, 380, 437)",JA 8254S,0.0
879,721,1,"(249, 232, 526, 477)","(326, 412, 380, 437)",JA 8254S,0.0
880,722,1,"(249, 231, 525, 477)","(323, 412, 383, 442)",JA 8254S,0.7678285220220162
881,723,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
882,724,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
883,724,18,"(534, 427, 896, 713)","(632, 660, 713, 690)",V6190,0.0
884,725,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
885,725,18,"(520, 437, 887, 716)","(620, 675, 704, 705)",V6190,0.0
886,726,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
887,726,18,"(508, 448, 878, 713)","(608, 693, 691, 712)",V6190,0.0
888,727,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
889,728,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 8254S,0.8174731301690754
890,729,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
891,730,1,"(249, 231, 526, 477)","(325, 412, 382, 439)",JA 82545,0.7430630038074236
892,731,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
893,732,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
894,733,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
895,734,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
896,735,1,"(249, 231, 526, 477)","(325, 413, 382, 439)",JA 82545,0.8174731301690754
897,736,1,"(249, 231, 526, 477)","(325, 412, 382, 439)",JA 82545,0.6457788774174832
898,737,1,"(249, 231, 525, 477)","(323, 412, 383, 443)",JA 82545,0.7892550075363359
899,738,1,"(249, 231, 525, 477)","(324, 412, 383, 443)",JA 82545,0.7374403447910082
900,739,1,"(249, 231, 525, 477)","(324, 412, 383, 443)",JA 82545,0.7323625523234629
901,740,1,"(249, 231, 525, 477)","(324, 412, 383, 443)",JA 82545,0.7660968709473035
902,741,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",JA 82545,0.7262429581699933
903,742,1,"(249, 231, 525, 477)","(324, 412, 383, 442)",JA 82545,0.7070838142361728
904,743,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",JA 82545,0.5956572989154203
905,744,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.5180016972374869
906,745,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.5923822961840001
907,746,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.6068755134348688
908,747,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.6068755134348688
909,748,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.657459567232771
910,749,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.5466696231793826
911,750,1,"(249, 231, 525, 477)","(324, 412, 382, 442)",8254S,0.5498629537592418
